speaker_id,age,gender,ethnicity
part1_0924,31,M,MALAY
part1_0925,53,F,INDIAN
part1_0926,31,F,MALAY
part1_0927,31,M,MALAY
part1_0928,31,F,INDIAN
part1_0929,53,F,MALAY
part1_0930,23,F,INDIAN
part1_0931,34,F,MALAY
part1_0932,34,M,MALAY
part1_0933,35,F,INDIAN
part1_0934,51,M,MALAY
part1_0935,32,F,MALAY
part1_0936,31,M,INDIAN
part1_0937,33,F,CHINESE
part1_0938,31,F,INDIAN
part1_0940,42,M,MALAY
part1_0941,48,F,INDIAN
part1_0942,31,M,MALAY
part1_0943,51,M,MALAY
part1_0944,37,F,MALAY
part1_0945,32,M,MALAY
part1_0946,44,M,INDIAN
part1_0947,54,F,INDIAN
part1_0948,31,F,CHINESE
part1_0949,31,M,MALAY
part1_0950,46,F,MALAY
part1_0951,31,F,INDIAN
part1_0952,38,M,MALAY
part1_0953,38,F,INDIAN
part1_0954,68,M,CHINESE
part1_0955,52,F,MALAY
part1_0956,35,F,INDIAN
part1_0957,58,M,MALAY
part1_0958,49,M,MALAY
part1_0959,49,F,MALAY
part1_0960,36,F,INDIAN
part1_0961,43,M,INDIAN
part1_0962,34,M,INDIAN
part1_0963,60,M,CHINESE
part1_0964,22,F,MALAY
part1_0965,36,M,MALAY
part1_0966,37,M,MALAY
part1_0967,31,F,MALAY
part1_0968,37,F,MALAY
part1_0969,31,M,MALAY
part1_0970,50,M,MALAY
part1_0971,41,F,MALAY
part1_0972,31,F,INDIAN
part1_0973,37,F,INDIAN
part1_0974,37,F,MALAY
part1_0975,31,M,MALAY
part1_0976,40,M,MALAY
part1_0977,48,F,MALAY
part1_0978,33,M,INDIAN
part1_0979,54,F,INDIAN
part1_0980,56,M,CHINESE
part1_0981,46,M,CHINESE
part1_0982,52,M,CHINESE
part1_0985,38,M,INDIAN
part1_0986,46,F,CHINESE
part1_0987,36,F,INDIAN
part1_0988,58,M,CHINESE
part1_0989,22,M,MALAY
part1_0990,23,M,MALAY
part1_0991,46,M,MALAY
part1_0992,31,M,INDIAN
part1_0993,34,M,INDIAN
part1_0994,36,F,MALAY
part1_0995,65,M,CHINESE
part1_0996,39,M,MALAY
part1_0997,51,M,CHINESE
part1_0998,56,M,CHINESE
part1_0999,31,F,MALAY
part1_1000,31,F,INDIAN
part1_1001,37,F,INDIAN
part1_1002,22,M,CHINESE
part1_1003,31,M,MALAY
part1_1004,55,M,CHINESE
part1_1005,35,M,INDIAN
part1_1006,57,M,CHINESE
part1_1007,31,M,CHINESE
part1_1008,36,M,INDIAN
part1_1009,23,M,INDIAN
part1_1010,46,F,INDIAN
part1_1011,40,M,CHINESE
part1_1012,22,M,CHINESE
part1_1013,49,M,CHINESE
part1_1014,21,M,INDIAN
part1_1015,22,M,CHINESE
part1_1016,34,F,MALAY
part1_1017,39,M,INDIAN
part1_1018,21,M,CHINESE
part1_1019,48,F,CHINESE
part1_1020,23,M,INDIAN
part1_1021,33,M,INDIAN
part1_1022,31,F,INDIAN
part1_1023,22,F,INDIAN
part1_1024,19,M,CHINESE
part1_1025,31,M,INDIAN
part1_1026,60,F,INDIAN
part1_1027,31,M,INDIAN
part1_1028,31,F,INDIAN
part1_1029,22,M,INDIAN
part1_1030,24,M,INDIAN
part1_1031,31,M,INDIAN
part1_1032,46,M,INDIAN
part1_1033,49,M,INDIAN
part1_1034,40,M,CHINESE
part1_1035,23,F,INDIAN
part1_1036,62,M,MALAY
part1_1037,31,F,INDIAN
part1_1038,31,F,INDIAN
part1_1039,21,M,INDIAN
part1_1040,18,M,CHINESE
part1_1041,46,M,CHINESE
part1_1042,57,M,INDIAN
part1_1043,32,M,INDIAN
part1_1044,47,M,CHINESE
part1_1045,31,F,INDIAN
part1_1048,18,M,MALAY
part1_1050,35,M,MALAY
part1_1051,35,M,MALAY
part1_1052,31,M,MALAY
part1_1053,31,M,MALAY
part1_1054,21,M,INDIAN
part1_1056,32,M,INDIAN
part1_1057,31,M,MALAY
part1_1058,32,M,INDIAN
part1_1060,46,M,MALAY
part1_1061,31,M,INDIAN
part1_1062,47,M,MALAY
part1_1063,46,M,INDIAN
part1_1064,46,M,INDIAN
part1_1065,32,M,INDIAN
part1_1066,46,M,INDIAN
part1_1067,46,F,INDIAN
part1_1068,32,M,INDIAN
part1_1069,31,M,INDIAN
part1_1070,18,M,INDIAN
part1_1071,18,M,MALAY
part1_1073,46,F,INDIAN
part1_1077,46,F,MALAY
part1_1078,18,M,INDIAN
part1_1079,21,F,INDIAN
part1_1080,31,F,INDIAN
part1_1081,23,F,INDIAN
part1_1300,26,M,CHINESE
part1_1446,31,F,INDIAN
part2_7692862,31,F,CHINESE
part2_7682861,32,F,CHINESE
part2_7642857,22,M,CHINESE
part2_7742828,20,F,CHINESE
part2_7652858,20,F,CHINESE
part2_8713162,22,F,INDIAN
part2_8752954,21,F,CHINESE
part2_8802957,18,F,CHINESE
part2_8592939,19,F,CHINESE
part2_8672945,20,F,CHINESE
part2_8722968,20,F,CHINESE
part2_8762964,31,M,CHINESE
part2_8812959,31,M,CHINESE
part2_8772965,31,M,CHINESE
part2_8682947,22,F,CHINESE
part2_8602941,31,F,CHINESE
part2_8822960,22,F,CHINESE
part2_8732969,31,M,CHINESE
part2_8942974,59,F,CHINESE
part2_8742971,23,F,CHINESE
part2_8612942,21,F,CHINESE
part2_8832961,20,F,CHINESE
part2_8882966,23,M,CHINESE
part2_8842948,23,M,CHINESE
part2_8912972,20,M,CHINESE
part2_8952962,20,M,CHINESE
part2_8622980,20,M,CHINESE
part2_8892967,19,F,INDIAN
part2_8852975,19,F,CHINESE
part2_8902987,20,F,CHINESE
part2_8922973,20,F,CHINESE
part2_8962976,20,F,CHINESE
part2_8862963,20,F,CHINESE
part2_9002981,20,F,CHINESE
part2_8932985,31,M,CHINESE
part2_8872992,31,M,CHINESE
part2_9062988,53,F,MALAY
part2_9012982,52,F,CHINESE
part2_8972977,50,F,CHINESE
part2_9072989,22,M,CHINESE
part2_9082990,33,M,MALAY
part2_8982979,31,F,MALAY
part2_9022984,21,F,CHINESE
part2_9102993,23,M,CHINESE
part2_8993009,32,F,INDIAN
part2_9033004,21,F,MALAY
part2_9042986,31,M,MALAY
part2_9243010,31,M,MALAY
part2_9862996,46,F,CHINESE
part2_9203005,52,F,CHINESE
part2_9302991,23,F,INDIAN
part2_9253011,53,F,INDIAN
part2_9213006,40,M,MALAY
part2_9263012,31,F,MALAY
part2_9273013,31,M,MALAY
part2_9222998,40,M,MALAY
part2_9123001,36,M,MALAY
part2_9323015,34,M,MALAY
part2_9052997,31,F,MALAY
part2_9112995,31,F,MALAY
part2_9313014,34,F,MALAY
part2_9132999,31,F,MALAY
part2_9173002,31,F,MALAY
part2_9403023,42,M,MALAY
part2_9333016,35,F,INDIAN
part2_9343017,51,M,MALAY
part2_8262877,46,F,CHINESE
part2_8272878,43,M,CHINESE
part2_8282879,18,F,INDIAN
part2_9353018,32,F,MALAY
part2_9143000,46,F,MALAY
part2_9413025,48,F,INDIAN
part2_9423020,31,M,MALAY
part2_9233008,54,F,CHINESE
part2_9183003,54,F,CHINESE
part2_9473019,54,F,INDIAN
part2_9363021,31,M,INDIAN
part2_9433026,51,M,MALAY
part2_9193041,31,F,INDIAN
part2_9513042,31,F,INDIAN
part2_9483033,31,F,CHINESE
part2_9153028,36,F,MALAY
part2_9493034,31,M,MALAY
part2_9443027,37,F,MALAY
part2_9523043,38,M,MALAY
part2_9453045,32,M,MALAY
part2_9503035,46,F,MALAY
part2_9533044,38,F,INDIAN
part2_9163029,31,M,INDIAN
part2_9373022,33,F,CHINESE
part2_9463030,44,M,INDIAN
part2_9543081,68,M,CHINESE
part2_9673031,31,F,MALAY
part2_9713052,41,F,MALAY
part2_9383051,31,F,INDIAN
part2_9613062,43,M,INDIAN
part2_9283056,31,F,INDIAN
part2_9293057,53,F,MALAY
part2_9553046,52,F,MALAY
part2_9763048,40,M,MALAY
part2_9563047,35,F,INDIAN
part2_9723053,31,F,INDIAN
part2_9623063,34,M,INDIAN
part2_9693032,31,M,MALAY
part2_9633065,60,M,CHINESE
part2_9773049,48,F,MALAY
part2_9573060,58,M,MALAY
part2_9733055,37,F,INDIAN
part2_9783070,33,M,INDIAN
part2_9743076,37,F,MALAY
part2_10273068,31,M,INDIAN
part2_9583061,49,M,MALAY
part2_9853071,38,M,INDIAN
part2_9593083,49,F,MALAY
part2_9703069,50,M,MALAY
part2_9753077,31,M,MALAY
part2_9643067,22,F,MALAY
part2_9603082,36,F,INDIAN
part2_9983093,56,M,CHINESE
part2_9873072,36,F,INDIAN
part2_9793078,54,F,INDIAN
part2_9663088,37,M,MALAY
part2_9943084,36,F,MALAY
part2_9993094,31,F,MALAY
part2_9963086,39,M,MALAY
part2_9913080,46,M,MALAY
part2_9893074,22,M,MALAY
part2_9903079,23,M,MALAY
part2_10043089,55,M,CHINESE
part2_9953085,65,M,CHINESE
part2_9883073,58,M,CHINESE
part2_10103099,46,F,INDIAN
part2_9973087,51,M,CHINESE
part2_10153075,22,M,CHINESE
part2_10063090,57,M,CHINESE
part2_10003095,31,F,INDIAN
part2_10163104,34,F,MALAY
part2_9923091,31,M,INDIAN
part2_10113100,40,M,CHINESE
part2_10173105,39,M,INDIAN
part2_9933109,34,M,INDIAN
part2_10013096,37,F,INDIAN
part2_10073092,31,M,CHINESE
part2_10123101,22,M,CHINESE
part2_10183106,21,M,CHINESE
part2_10083114,36,M,INDIAN
part2_10033097,31,M,MALAY
part2_10133103,49,M,CHINESE
part2_10193107,48,F,CHINESE
part2_10213110,33,M,INDIAN
part2_10143124,21,M,INDIAN
part2_10203108,23,M,INDIAN
part2_10223111,31,F,INDIAN
part2_10093115,23,M,INDIAN
part2_10253098,31,M,INDIAN
part2_10353130,23,F,INDIAN
part2_10393116,21,M,INDIAN
part2_10303125,24,M,INDIAN
part2_10233112,22,F,INDIAN
part2_10263136,60,F,INDIAN
part2_10403117,18,M,CHINESE
part2_10243113,19,M,CHINESE
part2_10313126,31,M,INDIAN
part2_10413118,46,M,CHINESE
part2_10373155,31,F,INDIAN
part2_10323127,46,M,INDIAN
part2_10443144,47,M,CHINESE
part2_10383131,31,F,INDIAN
part2_10333128,49,M,INDIAN
part2_10423141,57,M,INDIAN
part2_2783129,52,F,INDIAN
part2_2773132,31,M,INDIAN
part2_2813145,57,M,CHINESE
part2_10283137,31,F,INDIAN
part2_2553138,47,F,INDIAN
part2_2823146,31,M,INDIAN
part2_2793150,61,F,INDIAN
part2_4093142,56,M,INDIAN
part2_10433143,32,M,INDIAN
part2_9803139,56,M,CHINESE
part2_2833147,63,M,INDIAN
part2_2713134,68,M,INDIAN
part2_2803151,66,F,INDIAN
part2_4643153,35,M,CHINESE
part2_10293140,22,M,INDIAN
part2_4683154,22,M,INDIAN
part2_10453148,31,F,INDIAN
part2_9813157,46,M,CHINESE
part2_9823158,52,M,CHINESE
part2_2753135,20,F,INDIAN
part2_10343152,40,M,CHINESE
part2_4862831,21,F,CHINESE
part2_8213156,31,M,INDIAN
part2_14463163,31,F,INDIAN
part2_2872603,31,M,MALAY
part2_2882605,31,M,MALAY
part2_2922607,30,M,MALAY
part2_2982614,46,M,MALAY
part2_2992615,39,M,MALAY
part2_3022616,31,M,MALAY
part2_8243191,32,F,INDIAN
part2_2972613,35,F,INDIAN
part2_2932612,46,M,CHINESE
part2_3082622,46,F,CHINESE
part2_3172621,39,F,CHINESE
part2_3292623,44,F,CHINESE
part2_3302630,43,M,CHINESE
part2_3372636,40,M,CHINESE
part2_3492643,39,F,CHINESE
part2_3792649,46,M,CHINESE
part2_1022218,59,F,CHINESE
part2_1402022,22,M,CHINESE
part2_1662040,24,F,CHINESE
part2_1812035,19,M,CHINESE
part2_1832179,36,M,CHINESE
part2_2092034,50,F,CHINESE
part2_1582095,20,F,CHINESE
part2_1672094,21,F,CHINESE
part2_1692228,35,M,MALAY
part2_1592029,32,M,CHINESE
part2_1602230,20,F,CHINESE
part2_1842102,60,M,CHINESE
part2_1952202,23,F,CHINESE
part2_1962257,53,F,CHINESE
part2_1872046,60,F,CHINESE
part2_1882184,20,F,CHINESE
part2_1972092,35,F,CHINESE
part2_1982048,60,M,CHINESE
part2_1992183,20,F,CHINESE
part2_2012109,52,M,MALAY
part2_2162251,48,F,INDIAN
part2_2192047,60,M,CHINESE
part2_2042075,18,M,INDIAN
part2_1712041,30,F,CHINESE
part2_1462357,34,M,CHINESE
part2_1472042,34,M,CHINESE
part2_1552133,41,M,MALAY
part2_1412060,20,M,CHINESE
part2_1492072,20,F,CHINESE
part2_1532189,22,M,MALAY
part2_1702036,18,F,CHINESE
part2_1622300,19,F,CHINESE
part2_2352130,40,F,MALAY
part2_2222058,24,M,CHINESE
part2_1642044,49,M,MALAY
part2_2202057,28,M,INDIAN
part2_2072056,21,F,INDIAN
part2_2032055,30,M,INDIAN
part2_5072081,54,F,CHINESE
part2_5092204,31,F,CHINESE
part2_5102076,54,F,CHINESE
part2_5202137,20,F,INDIAN
part2_5192135,20,F,INDIAN
part2_5722146,18,F,CHINESE
part2_5922142,38,M,MALAY
part2_5572140,24,M,CHINESE
part2_5992151,22,F,CHINESE
part2_5972200,47,M,CHINESE
part2_5982152,40,F,CHINESE
part2_6192208,21,M,INDIAN
part2_6252254,18,F,CHINESE
part2_6442253,60,M,CHINESE
part2_6452252,19,F,CHINESE
part2_6472239,22,F,CHINESE
part2_6482241,32,M,CHINESE
part2_6492240,32,F,CHINESE
part2_6562319,18,F,CHINESE
part2_6572315,22,M,CHINESE
part2_6672246,22,F,MALAY
part2_6682247,19,F,MALAY
part2_6632249,20,M,CHINESE
part2_6692248,33,F,MALAY
part2_6652244,32,M,MALAY
part2_6612243,32,M,MALAY
part2_6662245,19,M,MALAY
part2_6592295,35,M,CHINESE
part2_6712356,35,F,CHINESE
part2_6742360,20,M,MALAY
part2_6812258,23,F,CHINESE
part2_6782255,18,M,INDIAN
part2_6902282,48,F,MALAY
part2_6892260,18,F,MALAY
part2_6912349,22,M,CHINESE
part2_6952285,53,F,CHINESE
part2_6972353,24,M,CHINESE
part2_6982352,24,M,CHINESE
part2_7072332,22,F,CHINESE
part2_7082309,21,M,CHINESE
part2_6922289,37,F,CHINESE
part2_7152318,22,M,INDIAN
part2_7172339,31,M,INDIAN
part2_7122329,60,F,CHINESE
part2_7102330,31,F,CHINESE
part2_7142301,41,F,CHINESE
part2_7252294,20,F,CHINESE
part2_7392302,23,F,CHINESE
part2_7382299,58,M,CHINESE
part2_6582316,23,M,CHINESE
part2_7272334,18,F,INDIAN
part2_7322326,23,M,CHINESE
part2_7332327,24,M,CHINESE
part2_7342328,23,M,CHINESE
part2_7412340,32,F,CHINESE
part2_7372361,20,M,MALAY
part2_7362358,31,M,CHINESE
part2_7352359,31,F,CHINESE
part2_7492400,46,M,INDIAN
part2_1632407,32,M,INDIAN
part2_1912419,20,M,MALAY
part2_2432424,18,M,MALAY
part2_2382425,18,M,MALAY
part2_2142422,31,M,INDIAN
part2_2502427,32,M,INDIAN
part2_6732428,18,M,MALAY
part2_10522435,31,M,MALAY
part2_10502442,35,M,MALAY
part2_10512441,35,M,MALAY
part2_10562468,32,M,INDIAN
part2_10572469,31,M,MALAY
part2_10602476,46,M,MALAY
part2_10642485,46,M,INDIAN
part2_10672487,46,F,INDIAN
part2_10682512,32,M,INDIAN
part2_10692513,31,M,INDIAN
part2_1562065,23,F,INDIAN
part2_6432210,21,F,INDIAN
part2_10582467,32,M,INDIAN
part2_10662484,46,M,INDIAN
part2_3752716,24,M,CHINESE
part2_3782723,21,F,CHINESE
part2_3262675,32,M,MALAY
part2_3232674,31,M,MALAY
part2_3712712,25,M,CHINESE
part2_3762720,34,M,CHINESE
part2_3802684,21,F,INDIAN
part2_3702711,24,M,MALAY
part2_3772699,21,F,CHINESE
part2_3822707,55,M,CHINESE
part2_4052722,25,F,CHINESE
part2_4042721,19,F,CHINESE
part2_3832732,20,F,CHINESE
part2_3812685,20,M,CHINESE
part2_3882738,20,F,CHINESE
part2_3272676,22,M,CHINESE
part2_3842733,21,F,CHINESE
part2_3892739,20,F,CHINESE
part2_3982724,20,F,CHINESE
part2_4062754,44,F,INDIAN
part2_3952744,41,F,CHINESE
part2_3852734,32,F,MALAY
part2_4002725,21,M,CHINESE
part2_3912740,22,M,CHINESE
part2_3872736,39,M,CHINESE
part2_4022749,23,F,CHINESE
part2_4202776,23,M,CHINESE
part2_4032750,23,F,CHINESE
part2_4152767,21,F,CHINESE
part2_4212772,21,F,CHINESE
part2_4142766,23,F,CHINESE
part2_3962745,23,F,CHINESE
part2_3942746,21,F,CHINESE
part2_3862735,25,M,CHINESE
part2_3932742,32,M,INDIAN
part2_3922741,24,M,CHINESE
part2_4382782,22,F,CHINESE
part2_4222773,21,F,CHINESE
part2_4232774,53,F,CHINESE
part2_4432726,31,F,CHINESE
part2_4172768,32,M,MALAY
part2_4162770,18,F,MALAY
part2_4262743,31,F,CHINESE
part2_4492788,31,F,CHINESE
part2_4282780,24,M,CHINESE
part2_4402784,24,M,INDIAN
part2_4242775,41,F,CHINESE
part2_4442727,44,F,MALAY
part2_4462728,22,F,INDIAN
part2_4502789,50,F,CHINESE
part2_4392783,51,F,CHINESE
part2_4192792,22,F,INDIAN
part2_4182769,48,F,MALAY
part2_4512790,33,F,CHINESE
part2_4252798,24,M,CHINESE
part2_4732799,25,M,INDIAN
part2_4302779,56,F,CHINESE
part2_4292778,24,M,CHINESE
part2_4612785,21,F,INDIAN
part2_4452729,23,F,MALAY
part2_4522791,52,M,CHINESE
part2_4552793,22,F,INDIAN
part2_4622786,24,F,MALAY
part2_4852829,18,M,MALAY
part2_4792781,43,M,MALAY
part2_4572795,22,M,MALAY
part2_4752800,20,F,MALAY
part2_4912835,39,F,CHINESE
part2_4762801,43,F,CHINESE
part2_4772802,21,F,MALAY
part2_4592796,19,F,MALAY
part2_4952839,23,F,CHINESE
part2_4872832,21,F,INDIAN
part2_4602797,32,F,CHINESE
part2_4922836,31,M,MALAY
part2_4932837,21,F,INDIAN
part2_4782803,21,F,CHINESE
part2_7562755,23,M,CHINESE
part2_4892834,50,F,CHINESE
part2_4812823,52,F,CHINESE
part2_4962840,18,F,CHINESE
part2_4882833,19,M,MALAY
part2_7512845,18,M,CHINESE
part2_4972841,48,F,CHINESE
part2_7582854,41,M,CHINESE
part2_4822824,23,F,CHINESE
part2_7522847,23,F,CHINESE
part2_7572838,19,F,CHINESE
part2_4982842,23,F,CHINESE
part2_4832825,20,M,CHINESE
part2_4902853,23,M,CHINESE
part2_4842826,22,F,CHINESE
part2_7602850,22,F,CHINESE
part2_4992859,24,F,CHINESE
part2_7622855,32,M,CHINESE
part2_7552849,22,F,CHINESE
part2_7542848,21,F,CHINESE
part2_7732827,22,F,CHINESE
part2_7612851,21,M,CHINESE
part2_7632856,22,M,CHINESE
part2_7672860,22,F,CHINESE
part2_4942869,22,F,CHINESE
part2_7772866,20,F,CHINESE
part2_7862806,20,F,CHINESE
part2_7792870,26,F,CHINESE
part2_7902811,26,M,CHINESE
part2_7712864,32,F,CHINESE
part2_7662810,57,M,CHINESE
part2_7762865,21,F,CHINESE
part2_7702863,56,F,CHINESE
part2_7722883,20,F,CHINESE
part2_7912812,25,M,CHINESE
part2_7802871,23,M,CHINESE
part2_7782867,21,F,CHINESE
part2_7872807,21,F,CHINESE
part2_7952885,23,F,CHINESE
part2_7892809,26,M,CHINESE
part2_7832894,26,F,CHINESE
part2_8312890,23,F,CHINESE
part2_7882808,42,F,CHINESE
part2_7822872,25,M,CHINESE
part2_7942884,25,M,CHINESE
part2_8302868,43,F,CHINESE
part2_8092901,31,F,CHINESE
part2_8322891,34,M,CHINESE
part2_8032895,23,M,CHINESE
part2_7962886,23,F,CHINESE
part2_8042896,44,F,CHINESE
part2_7972887,22,M,CHINESE
part2_8372913,23,M,CHINESE
part2_8162893,20,M,CHINESE
part2_8112905,24,F,CHINESE
part2_8152892,32,F,CHINESE
part2_8102904,33,M,CHINESE
part2_8062898,21,M,CHINESE
part2_8072899,23,M,CHINESE
part2_8382914,40,F,CHINESE
part2_8172909,21,F,CHINESE
part2_8392915,39,M,INDIAN
part2_8082924,36,M,INDIAN
part2_8132906,18,M,MALAY
part2_8022918,24,F,CHINESE
part2_8472925,20,F,CHINESE
part2_8442908,32,M,CHINESE
part2_8482926,23,M,CHINESE
part2_8432920,32,M,CHINESE
part2_2732620,26,M,CHINESE
part2_2743500,23,F,CHINESE
part2_4082758,27,M,CHINESE
part2_4102759,19,M,CHINESE
part2_4112757,22,M,CHINESE
part2_4632761,30,F,CHINESE
part2_4122760,22,M,CHINESE
part2_4652813,21,M,CHINESE
part2_4672815,46,F,MALAY
part2_4662814,19,F,MALAY
part2_4692817,22,M,CHINESE
part2_4702818,21,M,INDIAN
part2_8202821,18,F,INDIAN
part2_2512601,60,M,CHINESE
part2_2522602,19,F,CHINESE
part2_2542604,21,F,CHINESE
part2_2562606,28,F,CHINESE
part2_2582608,19,F,CHINESE
part2_2612611,19,F,CHINESE
part2_2622624,21,F,CHINESE
part2_2632625,22,F,CHINESE
part2_2642626,20,F,CHINESE
part2_2652627,20,M,CHINESE
part2_2662628,20,F,CHINESE
part2_2672629,22,M,CHINESE
part2_2692631,20,F,CHINESE
part2_2702632,20,F,CHINESE
part2_2722619,19,F,CHINESE
part2_2842634,18,F,CHINESE
part2_2852695,30,M,CHINESE
part2_2902637,35,F,CHINESE
part2_2912641,25,M,MALAY
part2_3072656,23,F,CHINESE
part2_3092658,41,F,MALAY
part2_3102659,23,F,CHINESE
part2_3112660,26,M,CHINESE
part2_3122665,56,F,CHINESE
part2_3162666,50,F,CHINESE
part2_3182667,24,M,MALAY
part2_3212669,59,M,CHINESE
part2_3342681,22,F,CHINESE
part2_3382688,42,F,CHINESE
part2_3412687,24,F,CHINESE
part2_3422691,23,M,CHINESE
part2_3452694,21,F,CHINESE
part2_3462655,44,M,CHINESE
part2_3472692,44,M,CHINESE
part2_3522639,35,M,CHINESE
part2_3552696,25,M,CHINESE
part2_3562701,30,M,CHINESE
part2_2942644,49,M,INDIAN
part2_3322679,22,F,INDIAN
part2_3052654,22,F,MALAY
part2_3192668,22,F,MALAY
part2_2592609,19,F,CHINESE
part2_2602610,21,F,CHINESE
part2_12001,24,F,MALAY
part2_22002,25,F,INDIAN
part2_32003,25,M,MALAY
part2_42004,23,F,CHINESE
part2_52005,41,F,CHINESE
part2_62061,31,M,CHINESE
part2_82008,25,M,CHINESE
part2_92009,24,M,CHINESE
part2_72007,36,M,CHINESE
part2_122012,23,M,CHINESE
part2_162018,22,M,CHINESE
part2_142111,22,M,CHINESE
part2_132013,38,M,MALAY
part2_192006,40,M,CHINESE
part2_182062,42,M,CHINESE
part2_552011,56,F,CHINESE
part2_232019,59,F,CHINESE
part2_982015,35,M,CHINESE
part2_112261,20,F,CHINESE
part2_592116,23,M,CHINESE
part2_602016,60,F,CHINESE
part2_802113,35,F,CHINESE
part2_1042023,22,M,CHINESE
part2_1282064,30,M,CHINESE
part2_562242,23,M,CHINESE
part2_582165,19,F,CHINESE
part2_402123,35,F,CHINESE
part2_412112,26,F,CHINESE
part2_742020,22,M,CHINESE
part2_752217,28,M,MALAY
part2_772162,48,F,CHINESE
part2_1242263,60,F,CHINESE
part2_262017,57,F,CHINESE
part2_1302021,21,F,CHINESE
part2_1312063,37,M,CHINESE
part2_282273,44,M,CHINESE
part2_292311,22,F,CHINESE
part2_842220,53,F,CHINESE
part2_1322269,49,F,CHINESE
part2_1002166,22,F,CHINESE
part2_1262216,22,M,CHINESE
part2_482025,18,M,CHINESE
part2_492066,36,M,CHINESE
part2_632122,54,F,CHINESE
part2_642118,34,F,CHINESE
part2_302119,50,M,CHINESE
part2_1362031,24,F,CHINESE
part2_652281,23,F,CHINESE
part2_1102024,22,F,INDIAN
part2_1382270,20,F,CHINESE
part2_1122124,22,F,CHINESE
part2_912069,22,F,CHINESE
part2_1392028,23,F,CHINESE
part2_672121,38,F,CHINESE
part2_312169,43,F,CHINESE
part2_322083,47,F,CHINESE
part2_522084,49,M,CHINESE
part2_1132082,26,F,CHINESE
part2_1372167,43,F,MALAY
part2_1142027,39,F,CHINESE
part2_332267,23,F,CHINESE
part2_1152120,24,F,CHINESE
part2_922067,34,F,CHINESE
part2_682049,21,F,CHINESE
part2_692106,42,F,INDIAN
part2_952070,42,F,CHINESE
part2_702117,51,M,INDIAN
part2_1572030,23,F,CHINESE
part2_1082174,37,F,CHINESE
part2_2002071,39,F,CHINESE
part2_1922038,22,M,MALAY
part2_1932226,51,F,CHINESE
part2_382043,21,F,CHINESE
part2_2212178,30,F,MALAY
part2_5172073,18,F,INDIAN
part2_2442033,37,M,CHINESE
part2_2372191,34,F,INDIAN
part2_2482126,23,F,CHINESE
part2_2492074,51,M,INDIAN
part2_1722100,42,F,CHINESE
part2_1652050,23,M,INDIAN
part2_1742097,25,F,CHINESE
part2_5182125,32,F,CHINESE
part2_5122101,24,M,CHINESE
part2_5232099,49,M,CHINESE
part2_5282129,45,F,CHINESE
part2_2022079,28,F,CHINESE
part2_5042077,28,F,CHINESE
part2_5212136,20,F,INDIAN
part2_5262080,22,M,CHINESE
part2_5302088,48,F,MALAY
part2_5312086,47,F,MALAY
part2_5322091,22,F,MALAY
part2_5332090,20,F,INDIAN
part2_5342085,41,F,CHINESE
part2_5362093,24,F,INDIAN
part2_5372110,25,M,INDIAN
part2_5292087,49,F,MALAY
part2_5382098,48,F,MALAY
part2_5412103,20,F,CHINESE
part2_5422150,50,M,CHINESE
part2_5502147,18,F,INDIAN
part2_5542139,57,F,CHINESE
part2_5512148,19,F,INDIAN
part2_5522149,19,F,INDIAN
part2_5602203,23,F,CHINESE
part2_5582145,39,M,MALAY
part2_5592138,60,F,CHINESE
part2_5452108,40,F,INDIAN
part2_5432107,41,M,MALAY
part2_5612134,32,F,CHINESE
part2_5652144,50,F,CHINESE
part2_5622128,19,F,CHINESE
part2_5672156,35,F,MALAY
part2_5702157,57,M,INDIAN
part2_5692153,25,M,INDIAN
part2_5682141,36,F,CHINESE
part2_5632127,19,F,CHINESE
part2_5892198,48,F,MALAY
part2_5912143,23,F,INDIAN
part2_6002154,23,M,INDIAN
part2_6032284,39,M,CHINESE
part2_6042185,33,F,CHINESE
part2_6092186,40,F,INDIAN
part2_6142193,21,F,CHINESE
part2_6152194,23,M,CHINESE
part2_6072159,21,M,CHINESE
part2_6162187,21,F,CHINESE
part2_6052196,40,M,CHINESE
part2_6172188,21,M,CHINESE
part2_6182207,22,M,INDIAN
part2_6122192,24,M,CHINESE
part2_6222199,35,M,CHINESE
part2_6292291,20,M,CHINESE
part2_6342205,24,F,CHINESE
part2_6382206,36,M,MALAY
part2_6352250,23,F,INDIAN
part2_6372238,24,M,CHINESE
part2_1192222,25,F,CHINESE
part2_2332052,22,F,CHINESE
part2_4322650,46,F,INDIAN
part2_6962429,18,M,INDIAN
part3_862025,2X,M,MALAY
part3_862177,2X,M,MALAY
part3_862070,2X,M,MALAY
part3_862370,2X,F,MALAY
part3_862135,2X,F,MALAY
part3_862275,2X,M,MALAY
part3_862026,1X,F,CHINESE
part3_862178,1X,F,CHINESE
part3_862071,2X,M,CHINESE
part3_862371,2X,M,CHINESE
part3_862136,2X,F,CHINESE
part3_862276,2X,F,CHINESE
part3_862027,1X,M,CHINESE
part3_862180,1X,M,CHINESE
part3_862137,2X,F,CHINESE
part3_862277,3X,M,CHINESE
part3_862181,4X,M,CHINESE
part3_862223,4X,F,CHINESE
part3_862138,3X,M,MALAY
part3_862278,3X,M,MALAY
part3_862225,2X,F,MALAY
part3_862330,2X,F,MALAY
part3_862279,2X,M,MALAY
part3_862372,2X,M,INDIAN
part3_862139,4X,F,CHINESE
